ClassQualifiedName,CBO,CYCLO,DIT,ELOC,FanIn,LCOM,LOC,LOCNAMM,NMNOPARAM,NOA,NOC,NOM,NOMNAMM,NOPA,PMMM,PRB,WLOCNAMM,WMC,WMCNAMM,Complex_Class,Large_Class,Spaghetti_Code,project_name
org.apache.lucene.search.QueryWrapperFilter,16,16,2,34,78,1,34,34,4,1,0,7,7,0,0.42857142857142855,0,4.857142857142857,16,0,0,0,0,../../metrics/lucene-3.6.0
org.apache.lucene.search.ReferenceManager,31,31,1,75,2,43,75,75,6,3,0,11,11,0,0,0,5.909090909090909,31,0,0,0,0,../../metrics/lucene-3.6.0
org.apache.lucene.search.ReqExclScorer,20,20,2,81,2,0,81,81,4,3,0,6,6,0,0.16666666666666666,0,12.166666666666666,20,0,0,0,0,../../metrics/lucene-3.6.0
org.apache.lucene.search.ReqOptSumScorer,15,15,2,46,1,0,46,46,3,2,0,5,5,0,0.6,0,7.2,15,0,0,0,0,../../metrics/lucene-3.6.0
org.apache.lucene.search.ScoreCachingWrappingScorer,20,20,2,41,9,0,41,41,4,3,0,8,8,0,0.875,0,4.125,20,0,0,0,0,../../metrics/lucene-3.6.0
org.apache.lucene.search.ScoreDoc,4,4,1,35,790,0,35,35,1,3,1,3,3,3,0,0,5.666666666666667,4,0,0,0,0,../../metrics/lucene-3.6.0
org.apache.lucene.search.Scorer,28,28,2,134,1533,33,134,127,3,2,13,10,9,0,0.1,0,10,28,0,0,0,0,../../metrics/lucene-3.6.0
org.apache.lucene.search.ScoringRewrite,17,17,2,54,4,19,54,54,3,2,0,7,7,2,0,0,5.714285714285714,17,0,0,0,0,../../metrics/lucene-3.6.0
org.apache.lucene.search.Searchable,35,35,1,73,77,55,73,73,2,0,0,11,11,0,0,0,6.090909090909091,35,0,0,0,0,../../metrics/lucene-3.6.0
org.apache.lucene.search.Searcher,66,66,1,115,3468,229,115,109,3,1,2,22,21,0,0.13636363636363635,0,4.714285714285714,66,0,0,0,0,../../metrics/lucene-3.6.0
org.apache.lucene.search.SearcherFactory,3,3,1,12,29,0,12,12,0,0,0,1,1,0,0,0,6,3,0,0,0,0,../../metrics/lucene-3.6.0
org.apache.lucene.search.SearcherLifetimeManager,25,25,1,140,4,1,140,140,2,3,0,6,6,0,0,0,13.333333333333334,25,0,0,0,0,../../metrics/lucene-3.6.0
org.apache.lucene.search.SearcherManager,30,30,2,86,25,16,86,86,2,1,0,8,8,0,0.125,0,9.75,30,0,0,0,0,../../metrics/lucene-3.6.0
org.apache.lucene.search.Similarity,71,71,1,215,846,245,215,198,6,6,2,23,21,1,0.13043478260869565,0,8.904761904761905,71,0,0,0,0,../../metrics/lucene-3.6.0
org.apache.lucene.search.SimilarityDelegator,15,15,2,35,1,0,35,35,0,1,0,8,8,0,0.875,0,3.5,15,0,0,0,0,../../metrics/lucene-3.6.0
org.apache.lucene.search.SingleTermEnum,12,12,2,30,3,2,30,30,2,2,0,4,4,0,0,0,5.75,12,0,0,0,0,../../metrics/lucene-3.6.0
org.apache.lucene.search.SloppyPhraseScorer,97,97,2,352,3,175,352,352,9,9,0,22,22,0,0.045454545454545456,0,15.636363636363637,97,0,0,0,0,../../metrics/lucene-3.6.0
org.apache.lucene.search.Sort,17,17,1,75,3529,0,75,68,4,3,0,9,8,2,0.3333333333333333,0,6.625,17,0,0,0,0,../../metrics/lucene-3.6.0
org.apache.lucene.search.SortField,66,66,1,288,1086,0,288,247,8,20,0,21,15,13,0.047619047619047616,0,12.066666666666666,66,0,0,0,0,../../metrics/lucene-3.6.0
org.apache.lucene.search.SpanFilter,5,5,2,12,53,0,12,12,0,0,2,1,1,0,0,0,7,5,0,0,0,0,../../metrics/lucene-3.6.0
org.apache.lucene.search.SpanFilterResult,6,6,1,70,26,0,70,57,2,2,0,3,1,0,0,0,8,6,0,0,0,0,../../metrics/lucene-3.6.0
org.apache.lucene.search.SpanQueryFilter,20,20,2,49,9,0,49,46,4,1,0,8,7,0,0.25,0,5.714285714285714,20,0,0,0,0,../../metrics/lucene-3.6.0
org.apache.lucene.search.TermCollectingRewrite,10,10,2,29,3,3,29,29,1,0,0,3,3,0,0,0,7,10,0,0,0,0,../../metrics/lucene-3.6.0
org.apache.lucene.search.TermQuery,18,18,2,161,1994,1,161,155,2,1,0,7,6,0,0,0,6.5,18,0,0,0,0,../../metrics/lucene-3.6.0
org.apache.lucene.search.TermRangeFilter,30,30,2,77,186,45,77,77,6,0,0,10,10,0,0.6,0,7.1,30,0,0,0,0,../../metrics/lucene-3.6.0
org.apache.lucene.search.TermRangeQuery,32,32,2,131,226,0,131,107,7,6,0,12,8,0,0,0,11.875,32,0,0,0,0,../../metrics/lucene-3.6.0
org.apache.lucene.search.TermRangeTermEnum,13,13,2,81,1,2,81,81,2,7,0,4,4,0,0,0,17,13,0,0,0,0,../../metrics/lucene-3.6.0
org.apache.lucene.search.TermScorer,28,28,2,111,17,12,111,111,5,11,0,9,9,0,0,0,10.555555555555555,28,0,0,0,0,../../metrics/lucene-3.6.0
org.apache.lucene.search.TimeLimitingCollector,34,34,2,198,30,20,198,198,5,7,0,12,12,0,0.16666666666666666,0,7.583333333333333,34,0,0,0,0,../../metrics/lucene-3.6.0
org.apache.lucene.search.TopDocs,9,9,1,103,614,2,103,97,1,3,1,5,4,2,0,0,5.75,9,0,0,0,0,../../metrics/lucene-3.6.0
org.apache.lucene.search.TopDocsCollector,23,23,2,71,71,10,71,65,3,3,0,8,7,0,0.25,0,7.285714285714286,23,0,0,0,0,../../metrics/lucene-3.6.0
org.apache.lucene.search.TopFieldCollector,17,17,2,636,75,5,636,636,1,7,0,6,6,0,0.3333333333333333,0,16.5,17,0,0,0,0,../../metrics/lucene-3.6.0
org.apache.lucene.search.TopFieldDocs,2,2,2,20,55,0,20,20,0,1,0,1,1,1,0,0,11,2,0,0,0,0,../../metrics/lucene-3.6.0
org.apache.lucene.search.TopScoreDocCollector,16,16,2,122,53,15,122,122,0,3,0,6,6,0,0.3333333333333333,0,7.666666666666667,16,0,0,0,0,../../metrics/lucene-3.6.0
org.apache.lucene.search.TopTermsRewrite,23,23,2,64,8,0,64,58,3,2,0,7,6,0,0.14285714285714285,0,8.5,23,0,0,0,0,../../metrics/lucene-3.6.0
org.apache.lucene.search.TotalHitCountCollector,7,7,2,22,16,8,22,16,2,1,0,5,4,0,0,0,2.5,7,0,0,0,0,../../metrics/lucene-3.6.0
org.apache.lucene.search.Weight,19,19,1,45,991,21,45,45,4,0,1,7,7,0,0,0,5.571428571428571,19,0,0,0,0,../../metrics/lucene-3.6.0
org.apache.lucene.search.WildcardQuery,18,18,2,62,356,0,62,56,2,3,0,6,5,0,0.16666666666666666,0,9.4,18,0,0,0,0,../../metrics/lucene-3.6.0
org.apache.lucene.search.WildcardTermEnum,20,20,2,102,2,4,102,102,2,8,0,5,5,2,0,0,17.2,20,0,0,0,0,../../metrics/lucene-3.6.0
org.apache.lucene.search.function.ByteFieldSource,21,21,2,52,8,33,52,52,3,1,0,10,10,0,0.1,0,5.6,21,0,0,0,0,../../metrics/lucene-3.6.0
org.apache.lucene.search.function.CustomScoreProvider,21,21,1,86,39,10,86,86,0,1,0,5,5,0,0,0,15.6,21,0,0,0,0,../../metrics/lucene-3.6.0
org.apache.lucene.search.function.CustomScoreQuery,42,42,2,251,50,5,251,251,4,3,0,14,14,0,0.07142857142857142,0,8.357142857142858,42,0,0,0,0,../../metrics/lucene-3.6.0
org.apache.lucene.search.function.DocValues,34,34,1,105,235,60,105,105,5,4,1,12,12,0,0.5,0,7.916666666666667,34,0,0,0,0,../../metrics/lucene-3.6.0
org.apache.lucene.search.function.FieldCacheSource,20,20,2,46,50,0,46,46,3,1,11,8,8,0,0.125,0,4.875,20,0,0,0,0,../../metrics/lucene-3.6.0
org.apache.lucene.search.function.FieldScoreQuery,5,5,2,57,127,1,57,57,0,0,0,2,2,0,0.5,0,11.5,5,0,0,0,0,../../metrics/lucene-3.6.0
org.apache.lucene.search.function.FloatFieldSource,19,19,2,49,13,24,49,49,3,1,0,9,9,0,0.2222222222222222,0,5.555555555555555,19,0,0,0,0,../../metrics/lucene-3.6.0
org.apache.lucene.search.function.IntFieldSource,21,21,2,52,12,33,52,52,3,1,0,10,10,0,0.1,0,5.6,21,0,0,0,0,../../metrics/lucene-3.6.0
org.apache.lucene.search.function.OrdFieldSource,20,20,2,46,71,16,46,46,3,2,0,9,9,0,0.2222222222222222,0,5.555555555555555,20,0,0,0,0,../../metrics/lucene-3.6.0
org.apache.lucene.search.function.ReverseOrdFieldSource,22,22,2,51,33,25,51,51,3,2,0,10,10,1,0.1,0,5.8,22,0,0,0,0,../../metrics/lucene-3.6.0
org.apache.lucene.search.function.ShortFieldSource,21,21,2,52,8,33,52,52,3,1,0,10,10,0,0.1,0,5.6,21,0,0,0,0,../../metrics/lucene-3.6.0
org.apache.lucene.search.function.ValueSource,10,10,1,29,667,10,29,29,3,0,25,5,5,0,0.2,0,4.6,10,0,0,0,0,../../metrics/lucene-3.6.0
org.apache.lucene.search.function.ValueSourceQuery,17,17,2,104,42,9,104,104,1,1,1,7,7,0,0,0,5.142857142857143,17,0,0,0,0,../../metrics/lucene-3.6.0
org.apache.lucene.search.payloads.AveragePayloadFunction,11,11,2,30,26,10,30,30,1,0,0,5,5,0,0.2,0,5,11,0,0,0,0,../../metrics/lucene-3.6.0
org.apache.lucene.search.payloads.MaxPayloadFunction,13,13,2,35,20,10,35,35,1,0,0,5,5,0,0.4,0,6,13,0,0,0,0,../../metrics/lucene-3.6.0
org.apache.lucene.search.payloads.MinPayloadFunction,13,13,2,35,6,10,35,35,1,0,0,5,5,0,0.4,0,6,13,0,0,0,0,../../metrics/lucene-3.6.0
org.apache.lucene.search.payloads.PayloadFunction,10,10,1,37,86,10,37,37,1,0,3,5,5,0,0,0,6,10,0,0,0,0,../../metrics/lucene-3.6.0
org.apache.lucene.search.payloads.PayloadNearQuery,18,18,2,149,28,9,149,149,2,2,0,7,7,0,0.2857142857142857,0,8.857142857142858,18,0,0,0,0,../../metrics/lucene-3.6.0
org.apache.lucene.search.payloads.PayloadSpanUtil,15,15,1,119,10,4,119,119,0,1,0,4,4,0,0,0,28,15,0,0,0,0,../../metrics/lucene-3.6.0
org.apache.lucene.search.payloads.PayloadTermQuery,11,11,2,134,41,0,134,134,1,2,0,5,5,0,0.2,0,6,11,0,0,0,0,../../metrics/lucene-3.6.0
org.apache.lucene.search.spans.FieldMaskingSpanQuery,25,25,2,58,58,0,58,52,3,2,0,10,8,0,0.3,0,5.625,25,0,0,0,0,../../metrics/lucene-3.6.0
org.apache.lucene.search.spans.NearSpansOrdered,61,61,2,166,9,101,166,160,12,13,0,18,16,0,0.1111111111111111,0,8.375,61,0,0,0,0,../../metrics/lucene-3.6.0
org.apache.lucene.search.spans.NearSpansUnordered,57,57,2,235,5,52,235,232,13,11,0,17,16,0,0.11764705882352941,0,9.5,57,0,0,0,0,../../metrics/lucene-3.6.0
org.apache.lucene.search.spans.SpanFirstQuery,13,13,2,40,56,15,40,40,2,0,0,6,6,0,0,0,5.833333333333333,13,0,0,0,0,../../metrics/lucene-3.6.0
org.apache.lucene.search.spans.SpanMultiTermQueryWrapper,34,34,2,155,19,20,155,155,5,4,0,13,13,1,0.38461538461538464,0,6.6923076923076925,34,0,0,0,0,../../metrics/lucene-3.6.0
org.apache.lucene.search.spans.SpanNearPayloadCheckQuery,19,19,2,72,7,0,72,72,2,1,0,6,6,0,0,0,11,19,0,0,0,0,../../metrics/lucene-3.6.0
org.apache.lucene.search.spans.SpanNearQuery,40,40,2,133,357,0,133,124,6,5,1,13,11,0,0.07692307692307693,0,10.363636363636363,40,0,0,0,0,../../metrics/lucene-3.6.0
org.apache.lucene.search.spans.SpanNotQuery,59,59,2,137,46,11,137,125,12,6,0,19,17,0,0.3684210526315789,0,9.529411764705882,59,0,0,0,0,../../metrics/lucene-3.6.0
org.apache.lucene.search.spans.SpanOrQuery,73,73,2,194,109,66,194,191,12,3,0,21,20,0,0.09523809523809523,0,11.85,73,0,0,0,0,../../metrics/lucene-3.6.0
org.apache.lucene.search.spans.SpanPayloadCheckQuery,20,20,2,67,2,0,67,67,2,1,0,6,6,0,0,0,10.166666666666666,20,0,0,0,0,../../metrics/lucene-3.6.0
org.apache.lucene.search.spans.SpanPositionCheckQuery,19,19,2,102,3,1,102,96,2,2,3,7,6,0,0.2857142857142857,0,5.5,19,0,0,0,0,../../metrics/lucene-3.6.0
org.apache.lucene.search.spans.SpanPositionRangeQuery,17,17,2,54,22,0,54,42,4,2,1,8,6,0,0,0,5.666666666666667,17,0,0,0,0,../../metrics/lucene-3.6.0
org.apache.lucene.search.spans.SpanQuery,7,7,2,16,845,3,16,16,1,0,7,3,3,0,0,0,3.6666666666666665,7,0,0,0,0,../../metrics/lucene-3.6.0
org.apache.lucene.search.spans.SpanScorer,29,29,2,77,23,0,77,77,5,6,0,8,8,0,0.125,0,8.25,29,0,0,0,0,../../metrics/lucene-3.6.0
org.apache.lucene.search.spans.SpanTermQuery,19,19,2,51,564,0,51,45,3,1,1,8,7,0,0.5,0,5.571428571428571,19,0,0,0,0,../../metrics/lucene-3.6.0
org.apache.lucene.search.spans.SpanWeight,19,19,2,77,7,0,77,71,3,8,0,7,5,0,0.14285714285714285,0,11.6,19,0,0,0,0,../../metrics/lucene-3.6.0
org.apache.lucene.search.spans.Spans,20,20,1,37,616,21,37,37,6,0,3,7,7,0,0,0,4.571428571428571,20,0,0,0,0,../../metrics/lucene-3.6.0
org.apache.lucene.search.spans.TermSpans,25,25,2,65,17,0,65,62,8,6,0,10,9,0,0.2,0,5.666666666666667,25,0,0,0,0,../../metrics/lucene-3.6.0
org.apache.lucene.store.AlreadyClosedException,1,1,2,8,99,0,8,8,0,0,0,1,1,0,0,0,3,1,0,0,0,0,../../metrics/lucene-3.6.0
org.apache.lucene.store.BufferedIndexInput,71,71,2,244,64,96,244,238,11,6,2,24,23,1,0.16666666666666666,0,9.73913043478261,71,0,0,0,0,../../metrics/lucene-3.6.0
org.apache.lucene.store.BufferedIndexOutput,22,22,2,101,2,18,101,101,4,4,0,9,9,0,0.5555555555555556,0,10.222222222222221,22,0,0,0,0,../../metrics/lucene-3.6.0
org.apache.lucene.store.ByteArrayDataInput,27,27,2,101,18,0,101,98,9,3,0,15,14,0,0.3333333333333333,0,6.357142857142857,27,0,0,0,0,../../metrics/lucene-3.6.0
org.apache.lucene.store.ByteArrayDataOutput,9,9,2,33,10,14,33,30,2,3,0,8,7,0,0.5,0,3,9,0,0,0,0,../../metrics/lucene-3.6.0
org.apache.lucene.store.ChecksumIndexInput,16,16,2,37,2,0,37,37,5,2,0,8,8,0,0.5,0,3.625,16,0,0,0,0,../../metrics/lucene-3.6.0
org.apache.lucene.store.ChecksumIndexOutput,22,22,2,54,3,0,54,54,7,2,0,11,11,0,0.45454545454545453,0,4.181818181818182,22,0,0,0,0,../../metrics/lucene-3.6.0
org.apache.lucene.store.DataInput,53,53,1,172,148,89,172,172,11,1,3,14,14,0,0.21428571428571427,0,11.857142857142858,53,0,0,0,0,../../metrics/lucene-3.6.0
org.apache.lucene.store.DataOutput,40,40,1,145,93,78,145,145,0,2,3,13,13,0,0.15384615384615385,0,10.615384615384615,40,0,0,0,0,../../metrics/lucene-3.6.0
org.apache.lucene.store.Directory,67,67,1,151,5519,198,151,145,6,2,7,21,20,0,0.23809523809523808,0,6.75,67,0,0,0,0,../../metrics/lucene-3.6.0
org.apache.lucene.store.FSDirectory,94,94,2,318,321,188,318,311,7,4,5,28,27,1,0.25,0,9.11111111111111,94,0,0,0,0,../../metrics/lucene-3.6.0
org.apache.lucene.store.FSLockFactory,6,6,2,22,80,0,22,16,1,1,2,2,1,0,0,0,7,6,0,0,0,0,../../metrics/lucene-3.6.0
org.apache.lucene.store.FileSwitchDirectory,49,49,2,120,14,80,120,108,4,4,0,16,14,0,0.0625,0,7,49,0,0,0,0,../../metrics/lucene-3.6.0
org.apache.lucene.store.IndexInput,21,21,2,67,587,34,67,67,5,1,6,9,9,0,0,0,6.666666666666667,21,0,0,0,0,../../metrics/lucene-3.6.0
org.apache.lucene.store.IndexOutput,13,13,2,35,219,15,35,35,4,0,7,6,6,0,0,0,4.666666666666667,13,0,0,0,0,../../metrics/lucene-3.6.0
org.apache.lucene.store.InputStreamDataInput,11,11,2,27,10,0,27,27,2,1,0,4,4,0,0.5,0,5.25,11,0,0,0,0,../../metrics/lucene-3.6.0
org.apache.lucene.store.Lock,18,18,1,100,1097,6,100,100,3,3,0,4,4,2,0,0,12.25,18,0,0,0,0,../../metrics/lucene-3.6.0
org.apache.lucene.store.LockFactory,12,12,1,31,305,4,31,25,1,1,6,4,3,0,0,0,5.333333333333333,12,0,0,0,0,../../metrics/lucene-3.6.0
org.apache.lucene.store.LockObtainFailedException,1,1,2,9,104,0,9,9,0,0,0,1,1,0,0,0,3,1,0,0,0,0,../../metrics/lucene-3.6.0
org.apache.lucene.store.LockReleaseFailedException,1,1,2,9,8,0,9,9,0,0,0,1,1,0,0,0,3,1,0,0,0,0,../../metrics/lucene-3.6.0
org.apache.lucene.store.LockStressTest,6,6,1,60,6,0,60,60,0,0,0,1,1,0,0,0,53,6,0,0,0,0,../../metrics/lucene-3.6.0
org.apache.lucene.store.LockVerifyServer,7,7,1,51,13,1,51,51,0,0,0,2,2,0,0.5,0,22,7,0,0,0,0,../../metrics/lucene-3.6.0
org.apache.lucene.store.MMapDirectory,33,33,2,265,54,26,265,251,3,4,0,9,7,2,0,0,11.571428571428571,33,0,0,0,0,../../metrics/lucene-3.6.0
org.apache.lucene.store.NIOFSDirectory,10,10,2,55,19,3,55,55,0,0,0,3,3,0,0,0,8,10,0,0,0,0,../../metrics/lucene-3.6.0
org.apache.lucene.store.NRTCachingDirectory,79,79,2,205,19,0,205,205,8,7,0,24,24,0,0.3333333333333333,0,8.375,79,0,0,0,0,../../metrics/lucene-3.6.0
org.apache.lucene.store.NativeFSLockFactory,15,15,2,39,45,10,39,39,1,0,0,5,5,0,0.2,0,6.6,15,0,0,0,0,../../metrics/lucene-3.6.0
org.apache.lucene.store.NoLockFactory,6,6,2,22,24,6,22,19,2,2,0,4,3,0,0,0,3.6666666666666665,6,0,0,0,0,../../metrics/lucene-3.6.0
org.apache.lucene.store.NoSuchDirectoryException,1,1,2,8,19,0,8,8,0,0,0,1,1,0,0,0,3,1,0,0,0,0,../../metrics/lucene-3.6.0
org.apache.lucene.store.OutputStreamDataOutput,7,7,2,18,5,0,18,18,1,1,0,4,4,0,0.75,0,3,7,0,0,0,0,../../metrics/lucene-3.6.0
org.apache.lucene.store.RAMDirectory,48,48,2,160,329,15,160,160,5,3,2,14,14,0,0.07142857142857142,0,10.857142857142858,48,0,0,0,0,../../metrics/lucene-3.6.0
org.apache.lucene.store.RAMFile,22,22,1,56,50,41,56,47,5,6,0,11,8,0,0.18181818181818182,0,4.5,22,0,0,0,0,../../metrics/lucene-3.6.0
org.apache.lucene.store.RAMInputStream,28,28,2,86,16,11,86,86,4,8,0,10,10,0,0.2,0,7.2,28,0,0,0,0,../../metrics/lucene-3.6.0
org.apache.lucene.store.RAMOutputStream,34,34,2,108,26,15,108,108,9,7,0,15,15,0,0.26666666666666666,0,6.333333333333333,34,0,0,0,0,../../metrics/lucene-3.6.0
org.apache.lucene.store.SimpleFSDirectory,10,10,2,126,38,3,126,126,0,0,0,3,3,0,0,0,8.333333333333334,10,0,0,0,0,../../metrics/lucene-3.6.0
org.apache.lucene.store.SimpleFSLockFactory,14,14,2,43,13,10,43,43,1,0,0,5,5,0,0.4,0,7.4,14,0,0,0,0,../../metrics/lucene-3.6.0
org.apache.lucene.store.SingleInstanceLockFactory,5,5,2,17,10,0,17,17,0,1,0,2,2,0,0,0,5,5,0,0,0,0,../../metrics/lucene-3.6.0
org.apache.lucene.store.VerifyingLockFactory,7,7,2,69,8,0,69,69,0,4,0,3,3,0,0.6666666666666666,0,6,7,0,0,0,0,../../metrics/lucene-3.6.0
org.apache.lucene.util.ArrayUtil,137,137,1,395,157,1861,395,395,1,2,0,62,62,0,0.3387096774193548,0,6.725806451612903,137,0,0,0,0,../../metrics/lucene-3.6.0
org.apache.lucene.util.AttributeImpl,22,22,1,75,612,28,75,75,3,2,30,8,8,0,0.125,0,8.75,22,0,0,0,0,../../metrics/lucene-3.6.0
org.apache.lucene.util.AttributeReflector,2,2,1,9,29,0,9,9,0,0,0,1,1,0,0,0,4,2,0,0,0,0,../../metrics/lucene-3.6.0
org.apache.lucene.util.AttributeSource,90,90,1,354,250,147,354,348,14,6,2,27,26,0,0.07407407407407407,0,11.192307692307692,90,0,0,0,0,../../metrics/lucene-3.6.0
org.apache.lucene.util.BitUtil,52,52,1,634,62,114,634,634,1,2,0,16,16,2,0,0,38.75,52,0,0,0,0,../../metrics/lucene-3.6.0
org.apache.lucene.util.BitVector,56,56,1,242,87,0,242,242,6,8,0,19,19,0,0.10526315789473684,0,12,56,0,0,0,0,../../metrics/lucene-3.6.0
org.apache.lucene.util.Bits,2,2,1,39,449,1,39,39,1,1,0,2,2,1,0,0,1,2,0,0,0,0,../../metrics/lucene-3.6.0
org.apache.lucene.util.ByteBlockPool,29,29,1,200,48,0,200,200,3,12,0,10,10,10,0.1,0,12.9,29,0,0,0,0,../../metrics/lucene-3.6.0
org.apache.lucene.util.BytesRef,50,50,1,250,618,81,250,244,7,6,0,23,21,4,0.30434782608695654,0,7.9523809523809526,50,0,0,0,0,../../metrics/lucene-3.6.0
org.apache.lucene.util.BytesRefHash,42,42,1,247,21,119,247,247,6,12,0,18,18,1,0.05555555555555555,0,8.055555555555555,42,0,0,0,0,../../metrics/lucene-3.6.0
org.apache.lucene.util.BytesRefIterator,12,12,1,27,26,6,27,27,4,1,0,4,4,1,0,0,4,12,0,0,0,0,../../metrics/lucene-3.6.0
org.apache.lucene.util.CharacterUtils,22,22,1,142,67,15,142,142,0,2,0,6,6,0,0.16666666666666666,0,9.166666666666666,22,0,0,0,0,../../metrics/lucene-3.6.0
org.apache.lucene.util.CharsRef,41,41,1,190,69,0,190,187,6,5,0,19,18,4,0.15789473684210525,0,7.888888888888889,41,0,0,0,0,../../metrics/lucene-3.6.0
org.apache.lucene.util.CloseableThreadLocal,15,15,1,68,22,1,68,68,5,4,0,6,6,0,0.16666666666666666,0,9.666666666666666,15,0,0,0,0,../../metrics/lucene-3.6.0
org.apache.lucene.util.CodecUtil,11,11,1,40,9,4,40,40,1,1,0,4,4,0,0.25,0,8.25,11,0,0,0,0,../../metrics/lucene-3.6.0
org.apache.lucene.util.CollectionUtil,51,51,1,106,61,106,106,106,1,2,0,17,17,0,0.23529411764705882,0,7.294117647058823,51,0,0,0,0,../../metrics/lucene-3.6.0
org.apache.lucene.util.CommandLineUtil,24,24,1,72,7,15,72,72,1,0,0,6,6,0,0,0,11.166666666666666,24,0,0,0,0,../../metrics/lucene-3.6.0
org.apache.lucene.util.Constants,3,3,1,119,171,1,119,119,1,20,0,2,2,20,0.5,0,2.5,3,0,0,0,0,../../metrics/lucene-3.6.0
org.apache.lucene.util.Counter,9,9,1,50,167,6,50,50,2,0,0,4,4,0,0.25,0,6.25,9,0,0,0,0,../../metrics/lucene-3.6.0
org.apache.lucene.util.DocIdBitSet,7,7,2,45,13,0,45,39,3,1,0,4,3,0,0,0,4,7,0,0,0,0,../../metrics/lucene-3.6.0
org.apache.lucene.util.DoubleBarrelLRUCache,8,8,1,61,17,0,61,61,0,5,0,3,3,0,0,0,14.666666666666666,8,0,0,0,0,../../metrics/lucene-3.6.0
org.apache.lucene.util.DummyConcurrentLock,9,9,1,25,5,15,25,25,5,1,0,6,6,1,0,0,2.5,9,0,0,0,0,../../metrics/lucene-3.6.0
org.apache.lucene.util.FieldCacheSanityChecker,25,25,1,255,21,26,255,255,1,1,0,8,8,0,0,0,18,25,0,0,0,0,../../metrics/lucene-3.6.0
org.apache.lucene.util.FixedBitSet,67,67,2,218,181,229,218,212,7,2,0,30,29,0,0.26666666666666666,0,7.0344827586206895,67,0,0,0,0,../../metrics/lucene-3.6.0
org.apache.lucene.util.IOUtils,53,53,1,236,265,55,236,236,1,3,0,11,11,2,0,0,18.818181818181817,53,0,0,0,0,../../metrics/lucene-3.6.0
org.apache.lucene.util.IndexableBinaryStringTools,45,45,1,260,80,53,260,260,1,1,0,11,11,0,0,0,21.09090909090909,45,0,0,0,0,../../metrics/lucene-3.6.0
org.apache.lucene.util.IntsRef,32,32,1,114,197,0,114,114,4,4,0,12,12,4,0.16666666666666666,0,8.666666666666666,32,0,0,0,0,../../metrics/lucene-3.6.0
org.apache.lucene.util.MapBackedSet,13,13,2,32,3,0,32,32,3,2,0,7,7,0,0.7142857142857143,0,3.4285714285714284,13,0,0,0,0,../../metrics/lucene-3.6.0
org.apache.lucene.util.MapOfSets,12,12,1,51,11,0,51,45,1,1,0,4,3,0,0,0,12.666666666666666,12,0,0,0,0,../../metrics/lucene-3.6.0
org.apache.lucene.util.NamedThreadFactory,7,7,1,32,6,1,32,32,0,5,0,3,3,0,0.3333333333333333,0,7.333333333333333,7,0,0,0,0,../../metrics/lucene-3.6.0
org.apache.lucene.util.NumericUtils,68,68,1,242,221,206,242,242,1,5,0,21,21,5,0.38095238095238093,0,8.523809523809524,68,0,0,0,0,../../metrics/lucene-3.6.0
org.apache.lucene.util.OpenBitSet,148,148,2,554,294,622,554,542,13,3,1,60,58,0,0.11666666666666667,0,9.206896551724139,148,0,0,0,0,../../metrics/lucene-3.6.0
org.apache.lucene.util.OpenBitSetDISI,23,23,2,62,13,15,62,62,0,0,0,6,6,0,0.16666666666666666,0,9.5,23,0,0,0,0,../../metrics/lucene-3.6.0
org.apache.lucene.util.OpenBitSetIterator,15,15,2,89,30,1,89,89,3,8,0,6,6,0,0,0,12.166666666666666,15,0,0,0,0,../../metrics/lucene-3.6.0
org.apache.lucene.util.PagedBytes,39,39,1,302,30,0,302,284,3,10,0,9,7,0,0.1111111111111111,0,19,39,0,0,0,0,../../metrics/lucene-3.6.0
org.apache.lucene.util.Parameter,12,12,1,31,186,0,31,31,2,2,0,4,4,0,0.25,0,5.5,12,0,0,0,0,../../metrics/lucene-3.6.0
org.apache.lucene.util.PriorityQueue,42,42,1,155,81,0,155,148,9,3,0,13,12,0,0.07692307692307693,0,11.583333333333334,42,0,0,0,0,../../metrics/lucene-3.6.0
org.apache.lucene.util.RamUsageEstimator,76,76,1,610,99,229,610,610,5,23,0,27,27,18,0.4444444444444444,0,11,76,0,0,0,0,../../metrics/lucene-3.6.0
org.apache.lucene.util.ReaderUtil,19,19,1,96,38,10,96,96,1,0,0,5,5,0,0,0,12,19,0,0,0,0,../../metrics/lucene-3.6.0
org.apache.lucene.util.RecyclingByteBlockAllocator,16,16,2,74,15,18,74,74,5,5,0,9,9,1,0.1111111111111111,0,7,16,0,0,0,0,../../metrics/lucene-3.6.0
org.apache.lucene.util.RollingCharBuffer,11,11,1,35,5,13,35,35,0,6,0,6,6,0,0,0,4,11,0,0,0,0,../../metrics/lucene-3.6.0
org.apache.lucene.util.ScorerDocQueue,41,41,1,168,4,0,168,168,11,4,0,16,16,0,0.1875,0,9,41,0,0,0,0,../../metrics/lucene-3.6.0
org.apache.lucene.util.SetOnce,10,10,1,48,37,0,48,42,2,2,0,4,3,0,0,0,8.666666666666666,10,0,0,0,0,../../metrics/lucene-3.6.0
org.apache.lucene.util.SimpleStringInterner,6,6,2,48,1,0,48,48,0,2,0,2,2,0,0,1,15,6,0,0,0,0,../../metrics/lucene-3.6.0
org.apache.lucene.util.SmallFloat,19,19,1,82,38,15,82,82,0,0,0,6,6,0,0,0,12.666666666666666,19,0,0,0,0,../../metrics/lucene-3.6.0
